"fdc_id","food_code","wweia_category_code","start_date","end_date"
"2341276","22101320","2006","2019-01-01","2020-12-31"
"2341277","22101330","3002","2019-01-01","2020-12-31"
"2341278","22201100","2006","2019-01-01","2020-12-31"
"2341279","22201110","2006","2019-01-01","2020-12-31"
"2341280","22201120","2006","2019-01-01","2020-12-31"
"2341281","22201400","2006","2019-01-01","2020-12-31"
"2341282","22210300","2006","2019-01-01","2020-12-31"
"2341283","22311000","2602","2019-01-01","2020-12-31"
"2341284","22311450","2602","2019-01-01","2020-12-31"
"2341285","22311500","2602","2019-01-01","2020-12-31"
"2341286","22321110","2602","2019-01-01","2020-12-31"
"2341287","22400100","2006","2019-01-01","2020-12-31"
"2341288","22402510","2006","2019-01-01","2020-12-31"
"2341289","22431000","2602","2019-01-01","2020-12-31"
"2341290","22501010","2602","2019-01-01","2020-12-31"
"2341291","22600100","2604","2019-01-01","2020-12-31"
"2341292","22600110","2604","2019-01-01","2020-12-31"
"2341293","22600200","2604","2019-01-01","2020-12-31"
"2341294","22600210","2604","2019-01-01","2020-12-31"
"2341295","22601000","2604","2019-01-01","2020-12-31"
"2341296","22601040","2604","2019-01-01","2020-12-31"
"2341297","22602010","2604","2019-01-01","2020-12-31"
"2341298","22621100","8002","2019-01-01","2020-12-31"
"2341299","22700000","2006","2019-01-01","2020-12-31"
"2341300","22701000","2006","2019-01-01","2020-12-31"
"2341301","22704010","2006","2019-01-01","2020-12-31"
"2341302","22705010","2006","2019-01-01","2020-12-31"
"2341303","22706010","2006","2019-01-01","2020-12-31"
"2341304","22707010","2006","2019-01-01","2020-12-31"
"2341305","22707020","2006","2019-01-01","2020-12-31"
"2341306","22708010","2006","2019-01-01","2020-12-31"
"2341307","22708020","2006","2019-01-01","2020-12-31"
"2341308","22709010","2006","2019-01-01","2020-12-31"
"2341309","22810010","9008","2019-01-01","2020-12-31"
"2341310","22820000","9008","2019-01-01","2020-12-31"
"2341311","23000100","2008","2019-01-01","2020-12-31"
"2341312","23101000","2008","2019-01-01","2020-12-31"
"2341313","23132000","2008","2019-01-01","2020-12-31"
"2341314","23150100","2008","2019-01-01","2020-12-31"
"2341315","23201010","2002","2019-01-01","2020-12-31"
"2341316","23220010","2004","2019-01-01","2020-12-31"
"2341317","23220020","2002","2019-01-01","2020-12-31"
"2341318","23310000","2008","2019-01-01","2020-12-31"
"2341319","23321000","2008","2019-01-01","2020-12-31"
"2341320","23321200","2008","2019-01-01","2020-12-31"
"2341321","23321900","2602","2019-01-01","2020-12-31"
"2341322","23322100","2602","2019-01-01","2020-12-31"
"2341323","23323100","2008","2019-01-01","2020-12-31"
"2341324","23323500","2008","2019-01-01","2020-12-31"
"2341325","23324100","2008","2019-01-01","2020-12-31"
"2341326","23326100","2008","2019-01-01","2020-12-31"
"2341327","23331100","2008","2019-01-01","2020-12-31"
"2341328","23332100","2008","2019-01-01","2020-12-31"
"2341329","23333100","2008","2019-01-01","2020-12-31"
"2341330","23334100","2008","2019-01-01","2020-12-31"
"2341331","23335100","2008","2019-01-01","2020-12-31"
"2341332","23340100","2008","2019-01-01","2020-12-31"
"2341333","23345100","2008","2019-01-01","2020-12-31"
"2341334","23350100","2206","2019-01-01","2020-12-31"
"2341335","24100000","2202","2019-01-01","2020-12-31"
"2341336","24100010","2202","2019-01-01","2020-12-31"
"2341337","24100020","2202","2019-01-01","2020-12-31"
"2341338","24102000","2202","2019-01-01","2020-12-31"
"2341339","24102010","2202","2019-01-01","2020-12-31"
"2341340","24102020","2202","2019-01-01","2020-12-31"
"2341341","24102050","2202","2019-01-01","2020-12-31"
"2341342","24102060","2202","2019-01-01","2020-12-31"
"2341343","24102070","2202","2019-01-01","2020-12-31"
"2341344","24103000","2202","2019-01-01","2020-12-31"
"2341345","24103010","2202","2019-01-01","2020-12-31"
"2341346","24103020","2202","2019-01-01","2020-12-31"
"2341347","24103050","2202","2019-01-01","2020-12-31"
"2341348","24103055","2202","2019-01-01","2020-12-31"
"2341349","24103060","2202","2019-01-01","2020-12-31"
"2341350","24103070","2202","2019-01-01","2020-12-31"
"2341351","24103075","2202","2019-01-01","2020-12-31"
"2341352","24103080","2202","2019-01-01","2020-12-31"
"2341353","24104049","2202","2019-01-01","2020-12-31"
"2341354","24104051","2202","2019-01-01","2020-12-31"
"2341355","24107070","2202","2019-01-01","2020-12-31"
"2341356","24107071","2202","2019-01-01","2020-12-31"
"2341357","24107080","2202","2019-01-01","2020-12-31"
"2341358","24107081","2202","2019-01-01","2020-12-31"
"2341359","24120110","2202","2019-01-01","2020-12-31"
"2341360","24120120","2202","2019-01-01","2020-12-31"
"2341361","24122130","2202","2019-01-01","2020-12-31"
"2341362","24122131","2202","2019-01-01","2020-12-31"
"2341363","24122140","2202","2019-01-01","2020-12-31"
"2341364","24122141","2202","2019-01-01","2020-12-31"
"2341365","24122150","2202","2019-01-01","2020-12-31"
"2341366","24122151","2202","2019-01-01","2020-12-31"
"2341367","24122160","2202","2019-01-01","2020-12-31"
"2341368","24122161","2202","2019-01-01","2020-12-31"
"2341369","24122170","2202","2019-01-01","2020-12-31"
"2341370","24122171","2202","2019-01-01","2020-12-31"
"2341371","24123110","2202","2019-01-01","2020-12-31"
"2341372","24123120","2202","2019-01-01","2020-12-31"
"2341373","24123300","2202","2019-01-01","2020-12-31"
"2341374","24123301","2202","2019-01-01","2020-12-31"
"2341375","24123310","2202","2019-01-01","2020-12-31"
"2341376","24123311","2202","2019-01-01","2020-12-31"
"2341377","24124200","2202","2019-01-01","2020-12-31"
"2341378","24124201","2202","2019-01-01","2020-12-31"
"2341379","24127200","2202","2019-01-01","2020-12-31"
"2341380","24127201","2202","2019-01-01","2020-12-31"
"2341381","24127202","2202","2019-01-01","2020-12-31"
"2341382","24127210","2202","2019-01-01","2020-12-31"
"2341383","24127211","2202","2019-01-01","2020-12-31"
"2341384","24127220","2202","2019-01-01","2020-12-31"
"2341385","24127221","2202","2019-01-01","2020-12-31"
"2341386","24127500","2202","2019-01-01","2020-12-31"
"2341387","24127501","2202","2019-01-01","2020-12-31"
"2341388","24130210","2202","2019-01-01","2020-12-31"
"2341389","24130220","2202","2019-01-01","2020-12-31"
"2341390","24132230","2202","2019-01-01","2020-12-31"
"2341391","24132231","2202","2019-01-01","2020-12-31"
"2341392","24132240","2202","2019-01-01","2020-12-31"
"2341393","24132241","2202","2019-01-01","2020-12-31"
"2341394","24133210","2202","2019-01-01","2020-12-31"
"2341395","24133220","2202","2019-01-01","2020-12-31"
"2341396","24134100","2202","2019-01-01","2020-12-31"
"2341397","24134101","2202","2019-01-01","2020-12-31"
"2341398","24134150","2202","2019-01-01","2020-12-31"
"2341399","24134151","2202","2019-01-01","2020-12-31"
"2341400","24134300","2202","2019-01-01","2020-12-31"
"2341401","24134301","2202","2019-01-01","2020-12-31"
"2341402","24137300","2202","2019-01-01","2020-12-31"
"2341403","24137301","2202","2019-01-01","2020-12-31"
"2341404","24137310","2202","2019-01-01","2020-12-31"
"2341405","24137311","2202","2019-01-01","2020-12-31"
"2341406","24140210","2202","2019-01-01","2020-12-31"
"2341407","24140220","2202","2019-01-01","2020-12-31"
"2341408","24142300","2202","2019-01-01","2020-12-31"
"2341409","24142301","2202","2019-01-01","2020-12-31"
"2341410","24142310","2202","2019-01-01","2020-12-31"
"2341411","24142311","2202","2019-01-01","2020-12-31"
"2341412","24142320","2202","2019-01-01","2020-12-31"
"2341413","24142321","2202","2019-01-01","2020-12-31"
"2341414","24142400","2202","2019-01-01","2020-12-31"
"2341415","24142401","2202","2019-01-01","2020-12-31"
"2341416","24142500","2202","2019-01-01","2020-12-31"
"2341417","24142501","2202","2019-01-01","2020-12-31"
"2341418","24142510","2202","2019-01-01","2020-12-31"
"2341419","24142511","2202","2019-01-01","2020-12-31"
"2341420","24143210","2202","2019-01-01","2020-12-31"
"2341421","24143220","2202","2019-01-01","2020-12-31"
"2341422","24144300","2202","2019-01-01","2020-12-31"
"2341423","24144301","2202","2019-01-01","2020-12-31"
"2341424","24147300","2202","2019-01-01","2020-12-31"
"2341425","24147301","2202","2019-01-01","2020-12-31"
"2341426","24147302","2202","2019-01-01","2020-12-31"
"2341427","24147310","2202","2019-01-01","2020-12-31"
"2341428","24147311","2202","2019-01-01","2020-12-31"
"2341429","24147320","2202","2019-01-01","2020-12-31"
"2341430","24147321","2202","2019-01-01","2020-12-31"
"2341431","24147400","2202","2019-01-01","2020-12-31"
"2341432","24147401","2202","2019-01-01","2020-12-31"
"2341433","24150210","2202","2019-01-01","2020-12-31"
"2341434","24150220","2202","2019-01-01","2020-12-31"
"2341435","24152230","2202","2019-01-01","2020-12-31"
"2341436","24152231","2202","2019-01-01","2020-12-31"
"2341437","24152240","2202","2019-01-01","2020-12-31"
"2341438","24152241","2202","2019-01-01","2020-12-31"
"2341439","24152250","2202","2019-01-01","2020-12-31"
"2341440","24152251","2202","2019-01-01","2020-12-31"
"2341441","24152300","2202","2019-01-01","2020-12-31"
"2341442","24152301","2202","2019-01-01","2020-12-31"
"2341443","24153210","2202","2019-01-01","2020-12-31"
"2341444","24153220","2202","2019-01-01","2020-12-31"
"2341445","24154010","2202","2019-01-01","2020-12-31"
"2341446","24154011","2202","2019-01-01","2020-12-31"
"2341447","24154020","2202","2019-01-01","2020-12-31"
"2341448","24154021","2202","2019-01-01","2020-12-31"
"2341449","24154300","2202","2019-01-01","2020-12-31"
"2341450","24154301","2202","2019-01-01","2020-12-31"
"2341451","24157300","2202","2019-01-01","2020-12-31"
"2341452","24157301","2202","2019-01-01","2020-12-31"
"2341453","24157302","2202","2019-01-01","2020-12-31"
"2341454","24157310","2202","2019-01-01","2020-12-31"
"2341455","24157311","2202","2019-01-01","2020-12-31"
"2341456","24157320","2202","2019-01-01","2020-12-31"
"2341457","24157321","2202","2019-01-01","2020-12-31"
"2341458","24157330","2202","2019-01-01","2020-12-31"
"2341459","24157331","2202","2019-01-01","2020-12-31"
"2341460","24157400","2202","2019-01-01","2020-12-31"
"2341461","24157401","2202","2019-01-01","2020-12-31"
"2341462","24160110","2202","2019-01-01","2020-12-31"
"2341463","24162130","2202","2019-01-01","2020-12-31"
"2341464","24162140","2202","2019-01-01","2020-12-31"
"2341465","24162150","2202","2019-01-01","2020-12-31"
"2341466","24162200","2202","2019-01-01","2020-12-31"
"2341467","24163110","2202","2019-01-01","2020-12-31"
"2341468","24164000","2202","2019-01-01","2020-12-31"
"2341469","24164010","2202","2019-01-01","2020-12-31"
"2341470","24164200","2202","2019-01-01","2020-12-31"
"2341471","24167200","2202","2019-01-01","2020-12-31"
"2341472","24167210","2202","2019-01-01","2020-12-31"
"2341473","24167220","2202","2019-01-01","2020-12-31"
"2341474","24167230","2202","2019-01-01","2020-12-31"
"2341475","24167300","2202","2019-01-01","2020-12-31"
"2341476","24168000","2202","2019-01-01","2020-12-31"
"2341477","24168001","2202","2019-01-01","2020-12-31"
"2341478","24168002","2202","2019-01-01","2020-12-31"
"2341479","24168010","2202","2019-01-01","2020-12-31"
"2341480","24168011","2202","2019-01-01","2020-12-31"
"2341481","24168012","2202","2019-01-01","2020-12-31"
"2341482","24168020","2202","2019-01-01","2020-12-31"
"2341483","24168021","2202","2019-01-01","2020-12-31"
"2341484","24168022","2202","2019-01-01","2020-12-31"
"2341485","24168030","2202","2019-01-01","2020-12-31"
"2341486","24168031","2202","2019-01-01","2020-12-31"
"2341487","24170200","2202","2019-01-01","2020-12-31"
"2341488","24180200","2202","2019-01-01","2020-12-31"
"2341489","24198340","2202","2019-01-01","2020-12-31"
"2341490","24198440","2202","2019-01-01","2020-12-31"
"2341491","24198500","2202","2019-01-01","2020-12-31"
"2341492","24198570","2202","2019-01-01","2020-12-31"
"2341493","24198670","2202","2019-01-01","2020-12-31"
"2341494","24198671","2204","2019-01-01","2020-12-31"
"2341495","24198677","2204","2019-01-01","2020-12-31"
"2341496","24198683","2204","2019-01-01","2020-12-31"
"2341497","24198720","2202","2019-01-01","2020-12-31"
"2341498","24198729","2204","2019-01-01","2020-12-31"
"2341499","24198731","2204","2019-01-01","2020-12-31"
"2341500","24198732","2204","2019-01-01","2020-12-31"
"2341501","24198735","2204","2019-01-01","2020-12-31"
"2341502","24198736","2204","2019-01-01","2020-12-31"
"2341503","24198737","2204","2019-01-01","2020-12-31"
"2341504","24198739","2204","2019-01-01","2020-12-31"
"2341505","24198741","2204","2019-01-01","2020-12-31"
"2341506","24198742","2204","2019-01-01","2020-12-31"
"2341507","24198745","2204","2019-01-01","2020-12-31"
"2341508","24198746","2204","2019-01-01","2020-12-31"
"2341509","24198747","2204","2019-01-01","2020-12-31"
"2341510","24198840","2202","2019-01-01","2020-12-31"
"2341511","24201000","2206","2019-01-01","2020-12-31"
"2341512","24201020","2206","2019-01-01","2020-12-31"
"2341513","24201030","2206","2019-01-01","2020-12-31"
"2341514","24201060","2206","2019-01-01","2020-12-31"
"2341515","24201070","2206","2019-01-01","2020-12-31"
"2341516","24201120","2206","2019-01-01","2020-12-31"
"2341517","24201130","2206","2019-01-01","2020-12-31"
"2341518","24201220","2206","2019-01-01","2020-12-31"
"2341519","24201230","2206","2019-01-01","2020-12-31"
"2341520","24201320","2206","2019-01-01","2020-12-31"
"2341521","24201330","2206","2019-01-01","2020-12-31"
"2341522","24201360","2206","2019-01-01","2020-12-31"
"2341523","24201370","2206","2019-01-01","2020-12-31"
"2341524","24201410","2206","2019-01-01","2020-12-31"
"2341525","24201420","2206","2019-01-01","2020-12-31"
"2341526","24201510","2206","2019-01-01","2020-12-31"
"2341527","24201520","2206","2019-01-01","2020-12-31"
"2341528","24202010","2206","2019-01-01","2020-12-31"
"2341529","24202020","2206","2019-01-01","2020-12-31"
"2341530","24202060","2206","2019-01-01","2020-12-31"
"2341531","24202070","2206","2019-01-01","2020-12-31"
"2341532","24202120","2206","2019-01-01","2020-12-31"
"2341533","24202460","2206","2019-01-01","2020-12-31"
"2341534","24202500","2206","2019-01-01","2020-12-31"
"2341535","24202600","2206","2019-01-01","2020-12-31"
"2341536","24203010","2206","2019-01-01","2020-12-31"
"2341537","24203020","2206","2019-01-01","2020-12-31"
"2341538","24203120","2206","2019-01-01","2020-12-31"
"2341539","24205000","2206","2019-01-01","2020-12-31"
"2341540","24205100","2206","2019-01-01","2020-12-31"
"2341541","24206000","2206","2019-01-01","2020-12-31"
"2341542","24207000","2206","2019-01-01","2020-12-31"
"2341543","24208000","2206","2019-01-01","2020-12-31"
"2341544","24208500","2604","2019-01-01","2020-12-31"
"2341545","24208510","2604","2019-01-01","2020-12-31"
"2341546","24300110","2206","2019-01-01","2020-12-31"
"2341547","24300120","2206","2019-01-01","2020-12-31"
"2341548","24301010","2206","2019-01-01","2020-12-31"
"2341549","24301020","2206","2019-01-01","2020-12-31"
"2341550","24302010","2206","2019-01-01","2020-12-31"
"2341551","24311010","2206","2019-01-01","2020-12-31"
"2341552","24400010","2206","2019-01-01","2020-12-31"
"2341553","24400020","2206","2019-01-01","2020-12-31"
"2341554","24401010","2206","2019-01-01","2020-12-31"
"2341555","24401020","2206","2019-01-01","2020-12-31"
"2341556","24402100","2206","2019-01-01","2020-12-31"
"2341557","24402110","2206","2019-01-01","2020-12-31"
"2341558","24403100","2206","2019-01-01","2020-12-31"
"2341559","24404100","2206","2019-01-01","2020-12-31"
"2341560","24701010","9008","2019-01-01","2020-12-31"
"2341561","24703010","9008","2019-01-01","2020-12-31"
"2341562","25110140","2010","2019-01-01","2020-12-31"
"2341563","25110450","2010","2019-01-01","2020-12-31"
"2341564","25112200","2010","2019-01-01","2020-12-31"
"2341565","25120000","2010","2019-01-01","2020-12-31"
"2341566","25130000","2010","2019-01-01","2020-12-31"
"2341567","25140110","2010","2019-01-01","2020-12-31"
"2341568","25150000","2010","2019-01-01","2020-12-31"
"2341569","25160000","2010","2019-01-01","2020-12-31"
"2341570","25160130","2010","2019-01-01","2020-12-31"
"2341571","25170110","2010","2019-01-01","2020-12-31"
"2341572","25170210","2010","2019-01-01","2020-12-31"
"2341573","25170310","2010","2019-01-01","2020-12-31"
"2341574","25170420","2010","2019-01-01","2020-12-31"
"2341575","25210110","2606","2019-01-01","2020-12-31"
"2341576","25210210","2606","2019-01-01","2020-12-31"
"2341577","25210280","2606","2019-01-01","2020-12-31"
"2341578","25210290","2606","2019-01-01","2020-12-31"
"2341579","25210410","2606","2019-01-01","2020-12-31"
"2341580","25220105","2608","2019-01-01","2020-12-31"
"2341581","25220106","2608","2019-01-01","2020-12-31"
"2341582","25220108","2608","2019-01-01","2020-12-31"
"2341583","25220150","2608","2019-01-01","2020-12-31"
"2341584","25220210","2608","2019-01-01","2020-12-31"
"2341585","25220350","2608","2019-01-01","2020-12-31"
"2341586","25220360","2608","2019-01-01","2020-12-31"
"2341587","25220410","2602","2019-01-01","2020-12-31"
"2341588","25220425","2602","2019-01-01","2020-12-31"
"2341589","25220435","2602","2019-01-01","2020-12-31"
"2341590","25220650","2608","2019-01-01","2020-12-31"
"2341591","25220710","2608","2019-01-01","2020-12-31"
"2341592","25220910","2602","2019-01-01","2020-12-31"
